Sta3n|LabChemTestName|LabChemTestSID|Topography|TopographySID|LOINC|Units|Mean|std|Min|Max|Perc_05|Perc_25|Median|Perc_75|Perc_95|Count
689|WBC|1400058620|CEREBROSPINAL FLUID|1400002026|26465-5|#/cmm|0.8462|0.8987|0.0|3.0|0.0|0.0|1.0|1.0|2.4|13
689|WBC|1400058620|FLUID|1400002437|6743-9||193000.0||193000.0|193000.0|193000.0|193000.0|193000.0|193000.0|193000.0|1
689|WBC|1400058620|ASCITIC FLUID|1400002448|||153.125|73.3785|61.0|270.0|75.0|108.5|138.5|175.75|265.1|8
689|WBC|1400058620|PLASMA|1400001999|805-2||18.7|16.8618|6.3|37.9|6.86|9.1|11.9|24.9|35.3|3
691|WBC|800026573|VENOUS BLOOD|800001303|||6.0||6.0|6.0|6.0|6.0|6.0|6.0|6.0|1
691|WBC|800026573|BLOOD|800000712|6690-2||8.06|2.4265|5.6|12.1|5.92|7.2|7.4|8.0|11.28|5
691|WBC|800026573|PLASMA|800000812|6743-9||18.22||18.22|18.22|18.22|18.22|18.22|18.22|18.22|1
691|WBC|800026573|BLOOD|800000712|6690-2|k/uL|7.9619|7.2593|0.02|859.0|3.8|5.57|7.0|9.0|14.4|2258391
691|WBC|800026573|BLOOD|800000712|6690-2|Thousand/uL|6.9625|1.3543|4.3|8.9|5.0|6.525|7.05|7.625|8.585|8
692|WBC|800060010|BLOOD|800000713||K/ml|3.9||3.9|3.9|3.9|3.9|3.9|3.9|3.9|1
692|WBC|800060010|BLOOD|800000713|6690-2|K/ml|7.1881|4.6296|0.2|364.5|4.0|5.5|6.7|8.2|11.2|217602
692|WBC.............(OML)|800057275|BLOOD|800000713|6690-2|x10E3/uL|5.7045|1.3232|3.3|8.2|3.51|5.025|5.6|6.7|7.86|22
693|WBC|1400013217|BLOOD|1400001919|6690-2|K/UL|7.4153|2.5431|3.0|17.4|4.2|5.625|7.2|8.4|12.46|118
756|WBC|800057607|BLOOD|800000714|6690-2|X 10E0/L|6.5||6.5|6.5|6.5|6.5|6.5|6.5|6.5|1
756|WBC|800057607|OLECRANON|800069553||/cmm|600.0|565.6854|200.0|1000.0|240.0|400.0|600.0|800.0|960.0|2
756|WBC|800057607|BLOOD|800000714|6690-2|K/CU MM|6.9974|3.0316|0.8|215.5|4.1|5.5|6.7|8.0|10.7|110844
756|WBC|800057607|SERUM|800000780||X 10E9/L|5.9694|2.357|1.1|14.5|2.5|4.3|5.6|7.4|10.33|248
756|WBC|800057607|SYNOVIAL FLUID|800000966|814-4|WBC/CMM|4750.0||4750.0|4750.0|4750.0|4750.0|4750.0|4750.0|4750.0|1
756|WBC|800057607|SERUM|800000780||X 10E/9L|6.4||6.4|6.4|6.4|6.4|6.4|6.4|6.4|1
756|WBC|800057607|ABDOMEN, PERITONEUM AND RETROPERITONEUM|800283352|||28.0||28.0|28.0|28.0|28.0|28.0|28.0|28.0|1
756|WBC|800057607|BLOOD|800000714|6690-2|X 10E/9L|3.7||3.7|3.7|3.7|3.7|3.7|3.7|3.7|1
756|WBC|800057607|BLOOD|800000714|6690-2|X 10E9.L|9.6||9.6|9.6|9.6|9.6|9.6|9.6|9.6|1
756|WBC|800057607|ELBOW JOINT|800097947|806-0||222.0||222.0|222.0|222.0|222.0|222.0|222.0|222.0|1
756|WBC|800057607|BLOOD|800000714|6690-2|10*3/uL|6.9175|2.3766|1.2|70.0|4.1|5.5|6.6|8.0|10.6|6490
756|WBC|800057607|SERUM|800000780||10E9/L|7.44|1.0262|5.7|8.2|6.06|7.5|7.6|8.2|8.2|5
756|WBC|800057607|KNEE|800036511||/CMM|11740.0|16242.2428|255.0|23225.0|1403.5|5997.5|11740.0|17482.5|22076.5|2
756|WBC|800057607|CHEST WALL|800283130|806-0|/CMM|250000.0||250000.0|250000.0|250000.0|250000.0|250000.0|250000.0|250000.0|1
756|WBC|800057607|BLOOD|800000714|6690-2||7.825|4.6507|5.4|14.8|5.415|5.475|5.55|7.9|13.42|4
756|WBC|800057607|BLOOD|800000714|6690-2|K/uL|6.3172|1.9055|1.8|9.8|3.84|5.2|6.2|7.7|9.32|29
756|WBC|800057607|CEREBROSPINAL FLUID|800000847|806-0|/CMM|4.0769|9.7165|0.0|36.0|0.0|1.0|1.0|2.0|18.0|13
756|WBC|800057607|CEREBROSPINAL FLUID|800000847|806-0||107.6842|165.9033|0.0|667.0|0.0|1.0|24.0|179.5|336.7|19
756|WBC|800057607|BLOOD|800000714|6690-2|x10E/L|8.5||8.5|8.5|8.5|8.5|8.5|8.5|8.5|1
757|WBC|1200013473|BLOOD|1200001047|6690-2|K/cmm|7.5207|5.9371|0.12|490.75|3.98|5.6|6.89|8.49|11.93|496800
695|WBC------------------|1000067432|ELBOW|1000052044|805-2||1.15|1.3435|0.2|2.1|0.295|0.675|1.15|1.625|2.005|2
695|WBC------------------|1000067432|DIALYSATE PERITONEAL|1000001013||K/uL|2.5||2.5|2.5|2.5|2.5|2.5|2.5|2.5|1
695|WBC------------------|1000067432|KNEE|1000044385|805-2||54.55|76.2968|0.6|108.5|5.995|27.575|54.55|81.525|103.105|2
695|WBC------------------|1000067432|BLOOD|1000000605|6690-2|K/uL|7.96|5.5606|0.0|607.9|3.8|5.6|7.1|9.1|14.4|1341328
695|WBC------------------|1000067432|BODY FLUID, NOS|1000000942||T/cumm|65.8429|102.7357|0.1|295.0|0.165|1.125|20.2|78.525|294.35|14
695|WBC------------------|1000067432|CEREBROSPINAL FLUID|1000000721|||2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
695|WBC------------------|1000067432|CEREBROSPINAL FLUID CYTOLOGIC MATERIAL|1000227908|||2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
695|WBC------------------|1000067432|ELBOW|1000052044|||0.35|0.2121|0.2|0.5|0.215|0.275|0.35|0.425|0.485|2
695|WBC------------------|1000067432|PERICARDIAL FLUID|1000001341||K/uL|4.26|4.7611|0.1|9.7|0.14|0.3|2.1|9.1|9.58|5
695|WBC------------------|1000067432|PERITONEAL FLUID|1000000769|26468-9|K/uL|452.0||452.0|452.0|452.0|452.0|452.0|452.0|452.0|1
695|WBC------------------|1000067432|KNEE JOINT|1000098886|||604.7714|1532.778|0.5|4080.0|0.56|2.5|15.8|66.05|2883.45|7
695|WBC------------------|1000067432|ABDOMEN, PERITONEUM AND RETROPERITONEUM|1000243986|805-2||0.1||0.1|0.1|0.1|0.1|0.1|0.1|0.1|1
695|WBC------------------|1000067432|BLOOD|1000000605|26464-8|T/cumm|8.5884|6.9554|0.05|484.0|4.01|5.9|7.5|9.9|16.0|86413
695|WBC------------------|1000067432|PERICARDIAL FLUID|1000001341||T/cumm|4.2||4.2|4.2|4.2|4.2|4.2|4.2|4.2|1
695|WBC------------------|1000067432|LUNG|1000045404|805-2||0.1|0.0|0.1|0.1|0.1|0.1|0.1|0.1|0.1|2
695|WBC------------------|1000067432|LUNG|1000045404|||0.4||0.4|0.4|0.4|0.4|0.4|0.4|0.4|1
695|WBC------------------|1000067432|BLOOD|1000000605|26464-8|K/uL|8.3837|5.6465|0.1|367.5|3.9|5.8|7.4|9.6|15.7|50169
695|WBC------------------|1000067432|SYNOVIAL FLUID|1000000832|26469-7|K/uL|14.3485|32.0861|0.1|431.0|0.1|0.4|3.05|15.05|58.695|408
695|WBC------------------|1000067432|SERUM|1000000663|805-2||1.5|1.7889|0.2|3.9|0.2|0.25|0.5|2.925|3.85|6
695|WBC------------------|1000067432|SYNOVIAL FLUID|1000000832|814-4|K/uL|19.6935|44.4669|0.1|592.0|0.2|0.5|4.5|23.325|65.14|474
695|WBC------------------|1000067432|PLEURAL FLUID|1000000797||T/cumm|3.9871|17.7381|0.1|140.0|0.1|0.3|0.8|1.8|5.32|124
695|WBC------------------|1000067432|ELBOW JOINT|1000100813|||2.8||2.8|2.8|2.8|2.8|2.8|2.8|2.8|1
695|WBC------------------|1000067432|RIGHT WRIST|1000077727|||51.9||51.9|51.9|51.9|51.9|51.9|51.9|51.9|1
695|WBC------------------|1000067432|BODY FLUID, NOS|1000000942||K/uL|45.95|113.5344|0.1|534.0|0.2|0.4|1.65|28.35|224.1|28
405|WBC |1400039363|BLOOD|1400001894||K/uL|7.6474|6.0573|1.4|42.9|2.865|4.1|5.65|9.025|18.015|114
405|WBC |1400039363|PERITONEAL FLUID|1400002041|810-2|/ul|41.5|19.0919|28.0|55.0|29.35|34.75|41.5|48.25|53.65|2
405|WHITE BLOOD CELL/URINE|1400012605|URINE|1400001921|5821-4|/HPF|17.7359|62.4833|0.0|5556.0|1.0|1.0|3.0|14.0|93.0|28858
590|WBC |1200010510|PERICARDIAL FLUID|1200002044|14811-4|#/cmm|1221.0||1221.0|1221.0|1221.0|1221.0|1221.0|1221.0|1221.0|1
590|WBC |1200010510|PLEURAL FLUID|1200001296|808-6|#/cmm|2929.5065|14876.1015|0.0|198000.0|56.8|280.0|683.0|1700.0|7274.6|277
520|WBC  |1000004813|BLOOD|1000000582||K/cmm|9.4294|11.8007|0.2|109.3|2.32|4.55|6.7|9.75|19.57|143
520|WBC  |1000004813|BLOOD|1000000582|6690-2|K/cmm|7.417|4.174|0.0|405.0|3.9|5.5|6.8|8.5|12.4|941457
520|WBC  |1000004813|PLEURAL FLUID|1000000774|808-6|#/cmm|4709.2132|24373.3299|0.0|273772.0|73.75|367.75|897.5|1993.0|9687.0|266
520|WBC  |1000004813|BURSA|1000010732|||250.0||250.0|250.0|250.0|250.0|250.0|250.0|250.0|1
520|WBC  |1000004813|KNEE JOINT|1000066084|||2414.25|4492.8587|7.0|9150.0|26.95|106.75|250.0|2557.5|7831.5|4
520|WBC  |1000004813|PLEURAL FLUID|1000000774||#/cmm|4636.5761|24098.5349|0.0|300000.0|43.05|179.5|500.0|1600.0|12869.5|184
520|WBC  |1000004813|PERITONEAL FLUID|1000000745|810-2|#/cmm|2311.5815|6794.6054|0.0|46301.0|16.415|69.75|129.0|501.75|10868.0|92
520|WBC  |1000004813|PERITONEAL FLUID|1000000745||#/cmm|2975.2349|15517.1109|0.0|113500.0|5.15|44.125|120.0|311.25|4721.25|86
520|WBC  |1000004813|CEREBROSPINAL FLUID|1000000697|806-0|#/cmm|74.8544|775.9629|0.0|11735.0|0.0|0.0|0.0|2.0|31.25|248
520|WBC  |1000004813|BLOOD|1000000582|6690-2|#/cmm|7.8419|5.0985|0.0|1600.0|4.0|5.7|7.1|9.0|13.7|333745
520|WBC  |1000004813|PERICARDIAL FLUID|1000001317|||1781.6667|2021.0167|45.0|4000.0|170.5|672.5|1300.0|2650.0|3730.0|3
520|WBC  |1000004813|BLOOD|1000000582|6690-2|X10E3/UL|7.3|3.1113|5.1|9.5|5.32|6.2|7.3|8.4|9.28|2
520|WBC  |1000004813|KNEE|1000011242|||20.8||20.8|20.8|20.8|20.8|20.8|20.8|20.8|1
520|zzALBUMIN-PEN|1000003118|SERUM|1000000639||G/DL|3.8646|0.3501|2.0|5.0|3.3|3.7|3.9|4.1|4.4|1663
596|WBC  |1200021476|KNEE|1200011943|26466-3||735.0|657.6093|270.0|1200.0|316.5|502.5|735.0|967.5|1153.5|2
598| CK-MB|1000066244|PLASMA|1000000679|||0.85|0.0707|0.8|0.9|0.805|0.825|0.85|0.875|0.895|2
506|WBC (AA)|1200022393|BLOOD|1200001007|6690-2|10*3/uL|8.5862|8.0984|0.0|416.29|3.61|5.9|7.55|9.7|15.27|193366
658|WBC (BEFORE 5/9/06)|1200005728|DIALYSATE FLUID|1200001542|26466-3|#/cmm|602.0|1107.7751|10.0|3500.0|28.0|72.0|248.0|368.0|2386.0|9
658|WBC (BEFORE 5/9/06)|1200005728|PERICARDIAL FLUID|1200002055|14811-4|#/cmm|1498.3333|417.203|1250.0|1980.0|1251.5|1257.5|1265.0|1622.5|1908.5|3
691|WBC (CORRECTED)|800023601|BLOOD|800000712|12227-5|k/uL|17.3175|48.2354|0.0|4658.0|2.6|5.5|8.6|14.9|47.5|47820
691|WBC (CORRECTED)|800023601|VENOUS BLOOD|800001303|||39.7||39.7|39.7|39.7|39.7|39.7|39.7|39.7|1
691|WBC/HPF|800054928|BLOOD|800000712|||10.5802|99.3677|0.0|1702.0|0.0|0.0|0.0|0.0|9.0|343
656|WBC (DC'ED 072313)|1000083370|SYNOVIAL FLUID|1000000826|814-4|#/cmm|10442.6|18125.544|23.0|75500.0|66.3|303.5|2300.0|8400.0|43240.0|35
656|WBC (DC'ED 072313)|1000083370|SYNOVIAL FLUID|1000000826|26469-7|#/cmm|16015.9444|32080.4629|9.0|146000.0|21.0|216.75|1750.0|11750.0|98570.0|54
614|WBC (DO NOT USE)|1200075074|KNEE|1200015849|||91480.0||91480.0|91480.0|91480.0|91480.0|91480.0|91480.0|91480.0|1
614|WBC (DO NOT USE)|1200075074|ANKLE, LEFT|1200016576|20584-9||10945.0||10945.0|10945.0|10945.0|10945.0|10945.0|10945.0|10945.0|1
614|WBC (DO NOT USE)|1200075074|SYNOVIAL JOINT|1200065191|20584-9||11898.6667|19153.0391|150.0|34000.0|289.6|848.0|1546.0|17773.0|30754.6|3
614|WBC (DO NOT USE)|1200075074|KNEE JOINT|1200070552|||55435.0|69699.5154|6150.0|104720.0|11078.5|30792.5|55435.0|80077.5|99791.5|2
614|WBC (DO NOT USE)|1200075074|LEFT ELBOW|1200012435|20584-9||150.0||150.0|150.0|150.0|150.0|150.0|150.0|150.0|1
614|WBC (DO NOT USE)|1200075074|ANKLE JOINT|1200078226|20584-9||19020.0|26134.6666|540.0|37500.0|2388.0|9780.0|19020.0|28260.0|35652.0|2
614|WBC (DO NOT USE)|1200075074|PLEURAL FLUID|1200001300|808-6|/#/cmm|5202.9894|31925.5725|0.0|483840.0|17.0|142.75|461.5|1560.25|10032.0|756
614|WBC (DO NOT USE)|1200075074|BLOOD|1200001034||K/cmm|8.01|1.4284|7.0|9.02|7.101|7.505|8.01|8.515|8.919|2
614|WBC (DO NOT USE)|1200075074|KNEE JOINT|1200070552|20584-9||8376.6354|27496.9319|0.0|310000.0|26.0|110.0|416.0|5250.0|32926.0|181
614|WBC (DO NOT USE)|1200075074|SHOULDER JOINT|1200071476|20584-9||94694.0|133722.3776|138.0|189250.0|9593.6|47416.0|94694.0|141972.0|179794.4|2
631|WBC (Flow)|1400014013|BLOOD|1400001912|6690-2|K/cumm|5.3347|3.9112|0.9|64.3|2.71|3.85|4.9|6.1|8.59|303
578|WBC (FOR ANC CALC.)|1000068132|BLOOD|1000000587|26464-8|thous./mm3|13.1737|19.4956|0.019|786.0|1.55|5.24|8.59|14.9|33.7|31963
578|WBC (FOR ANC CALC.)|1000068132|BLOOD|1000000587|6690-2|K/uL|13.588|40.5186|0.02|7046.0|1.31|5.98|9.36|13.99|31.604|44829
564|WBC (FS)|1000016947|BLOOD|1000000585|6690-2|K/uL|7.4518|4.9|0.21|364.4|4.19|5.75|6.98|8.48|11.5|101684
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|K/cmm|8.0587|5.5439|0.1|486.0|4.1|5.9|7.3|9.1|13.6|396978
526|WBC (MAN)|1400018744|BLOOD|1400001900|6690-2|K/cmm|11.8632|20.4715|0.2|338.0|2.3|5.5|8.5|13.0|24.5|809
564|z*INACT*EO# (4-1-10)|1000020434|BLOOD|1000000585|711-2||0.1667|0.0577|0.1|0.2|0.11|0.15|0.2|0.2|0.2|3
673|WBC (thru 10/6/09)|1200008971|PLEURAL FLUID|1200001310|808-6|M/L|2963.9518|17357.9096|0.0|450000.0|50.0|230.0|600.0|1540.0|7110.0|1539
673|WBC (thru 10/6/09)|1200008971|BLOOD|1200001044|6690-2|G/L|7.8691|5.2412|0.0|432.0|3.9|5.7|7.1|8.9|13.7|1073308
673|WBC (thru 10/6/09)|1200008971|SYNOVIAL FLUID|1200001363||M/L|5840.0|9784.8727|400.0|20500.0|475.0|775.0|1230.0|6295.0|17659.0|4
673|WBC (thru 10/6/09)|1200008971|BODY FLUID, NOS|1200002008|||142.75|180.8155|15.0|400.0|15.45|17.25|78.0|203.5|360.7|4
673|WBC (thru 10/6/09)|1200008971|SYNOVIAL FLUID|1200001363|814-4|M/L|16007.3123|36844.7313|0.0|534000.0|60.0|400.0|3150.0|16850.0|64600.0|1229
506|WBC (TOPC)|1200076613|BLOOD|1200001007|6690-2|K/cmm|7.5561|8.3831|0.1|585.3|4.1|5.7|6.9|8.5|11.6|101780
506|WESTERGREN (ANN ARBOR)|1200038712|BLOOD|1200001007|4537-7|mm/Hr|31.8664|32.6717|0.0|195.0|1.0|7.0|20.0|46.0|105.0|49516
687|WBC (TOTAL WBC COUNT)|800024533|PLEURAL FLUID|800000925|26467-1|#/cmm|4171.07|10787.2795|0.4|48000.0|85.52|157.5|540.5|1750.0|13515.0|20
687|WBC (TOTAL WBC COUNT)|800024533|KNEE FLUID|800272476|805-2||600.0||600.0|600.0|600.0|600.0|600.0|600.0|600.0|1
687|WBC (TOTAL WBC COUNT)|800024533|BLOOD|800000711|6690-2||6.755|1.585|3.9|10.8|4.66|5.95|6.5|7.675|8.9|20
687|WBC (TOTAL WBC COUNT)|800024533|BLOOD|800000711|6690-2|K/cmm|7.4765|5.0418|0.0|325.0|4.2|5.7|6.9|8.4|11.8|255242
687|zAMPHETAMINES/METHAMPHETAMINES(DC)|800072916|URINE|800000744|12477-6|ng/mL|776.0||776.0|776.0|776.0|776.0|776.0|776.0|776.0|1
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|K/CMM|6.0||6.0|6.0|6.0|6.0|6.0|6.0|6.0|1
528|WBC (V2)|1400044394|BLOOD|1400001901|6690-2|K/mm3|8.0138|6.4026|0.0|958.7|4.0|5.7|7.1|9.0|14.1|2587901
528|WBC (V2)|1400044394|CEREBROSPINAL FLUID|1400002009|26466-3|#/CMM|561.3182|2555.2359|0.0|12000.0|0.0|0.0|1.5|3.75|151.75|22
528|WBC (V2)|1400044394|PLEURAL FLUID|1400002075|26467-1|#/mm3|346.6667|304.3967|162.0|698.0|163.8|171.0|180.0|439.0|646.2|3
528|WBC (V2)|1400044394|SYNOVIAL FLUID|1400002110|26469-7|cells/uL|211762.75|386864.8256|485.0|790910.0|792.65|2023.25|27828.0|237567.5|680241.5|4
660|WBC {Reference Lab}|800084998|URINE|800000737|||4.3077|11.7718|0.0|100.0|0.0|0.0|0.0|2.0|24.05|260
660|WBC {Reference Lab}|800084998|LC-SER|800000022|6690-2||6.55|1.6263|5.4|7.7|5.515|5.975|6.55|7.125|7.585|2
660|WBC {Reference Lab}|800084998|LC-BLO|800000024|||7.4||7.4|7.4|7.4|7.4|7.4|7.4|7.4|1
660|WBC {Reference Lab}|800084998|PLASMA|800000804|||4.8|1.4142|3.8|5.8|3.9|4.3|4.8|5.3|5.7|2
660|WBC {Reference Lab}|800084998|SERUM|800000770|6743-9||9.9||9.9|9.9|9.9|9.9|9.9|9.9|9.9|1
660|WBC {Reference Lab}|800084998|LC-SER|800000022|||6.6||6.6|6.6|6.6|6.6|6.6|6.6|6.6|1
660|WBC {Reference Lab}|800084998|URINE|800000737|5821-4||0.3736|2.1074|0.0|15.0|0.0|0.0|0.0|0.0|0.58|53
653|WBC AUTO|800080518|URINE|800000735|805-2|/HPF|15.2862|37.8286|0.0|2420.0|1.0|1.0|3.0|11.0|86.0|33773
668|WBC AUTO  -|800086148|URINE|800000742|5821-4|graded/HPF|10.191|68.2777|0.0|4032.0|1.0|1.0|1.0|3.0|38.0|62854
668|WBC AUTO  -|800086148|URINE|800000742|5821-4||1.3333|0.5774|1.0|2.0|1.0|1.0|1.0|1.5|1.9|3
668|WBC AUTO  -|800086148|URINE|800000742||/HPF|372.35|1212.9298|1.0|5293.0|1.0|1.0|2.0|12.5|1756.15|20
668|WBC AUTO  -|800086148|URINE|800000742|5821-4|/HPF|67.904|396.9977|1.0|3560.0|1.0|1.0|1.0|3.0|72.6|125
668|WBC AUTO  -|800086148|URINE (SEND-TIMED)|800001087|5821-4|/hpf|1.0||1.0|1.0|1.0|1.0|1.0|1.0|1.0|1
358|WBC COUNT|800220341|SERUM|800000748|||7.7469|4.4987|3.26|65.5|4.81|6.0|7.1|8.5|11.76|209
358|WBC COUNT|800220341|PLASMA|800000782|805-2||7.042|1.4125|4.89|8.74|5.25|6.69|7.35|7.54|8.5|5
358|WBC COUNT|800220341|BLOOD|800000682|6690-2|10e3/uL|7.6726|3.2605|1.1|158.88|4.6|6.05|7.28|8.79|11.8|27124
541|WBC COUNT|1200016909|PLEURA|1200002431|6690-2||1166.0|912.2494|210.0|2590.0|215.4|383.5|1129.0|1733.0|2410.6|7
541|WBC COUNT|1200016909|KNEE JOINT|1200042215|6690-2||14864.359|49058.7863|1.0|300000.0|88.2|298.5|650.0|8360.0|53345.3|39
541|WBC COUNT|1200016909|DRAIN|1200302540|6690-2||4454.6667|7150.7916|145.0|12709.0|181.5|327.5|510.0|6609.5|11489.1|3
541|WBC COUNT|1200016909|CYST|1200303228|6690-2||132.0|182.4335|3.0|261.0|15.9|67.5|132.0|196.5|248.1|2
541|WBC COUNT|1200016909|SPUTUM|1200000622|||46.5|62.9325|2.0|91.0|6.45|24.25|46.5|68.75|86.55|2
541|WBC COUNT|1200016909|BLOOD|1200001017|6690-2|K/uL|5.9||5.9|5.9|5.9|5.9|5.9|5.9|5.9|1
541|WBC COUNT|1200016909|BRONCHOALVEOLAR LAVAGE|1200001995|6690-2||560.4966|1472.1025|0.0|15402.0|8.1|87.0|269.0|534.0|1276.4|147
541|WBC COUNT|1200016909|KNEE|1200002280|||2261.5|2175.7676|723.0|3800.0|876.85|1492.25|2261.5|3030.75|3646.15|2
541|WBC COUNT|1200016909|TOE|1200002396|||4040.0||4040.0|4040.0|4040.0|4040.0|4040.0|4040.0|4040.0|1
541|WBC COUNT|1200016909|JOINT|1200002416|6690-2||6401.2857|10814.7422|99.0|30000.0|159.3|415.0|1080.0|6400.0|23400.0|7
541|WBC COUNT|1200016909|SUBCUTANEOUS TISSUE|1200002429|6690-2||590.0||590.0|590.0|590.0|590.0|590.0|590.0|590.0|1
541|WBC COUNT|1200016909|URINARY BLADDER|1200002522|6690-2||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
541|WBC COUNT|1200016909|HIP JOINT|1200038249|6690-2||1701.5|4013.9306|0.0|11600.0|0.0|3.75|209.5|791.0|7820.0|8
541|WBC COUNT|1200016909|ELBOW JOINT|1200041324|6690-2||18560.0||18560.0|18560.0|18560.0|18560.0|18560.0|18560.0|18560.0|1
541|WBC COUNT|1200016909|ABDOMINAL WALL|1200293687|||704.0||704.0|704.0|704.0|704.0|704.0|704.0|704.0|1
541|WBC COUNT|1200016909|THIGH|1200300155|||113200.0||113200.0|113200.0|113200.0|113200.0|113200.0|113200.0|113200.0|1
541|WBC COUNT|1200016909|THIGH|1200300155|6690-2||2079.0||2079.0|2079.0|2079.0|2079.0|2079.0|2079.0|2079.0|1
541|WBC COUNT|1200016909|SERUM|1200001099|6690-2||81.625|145.6405|4.5|300.0|4.98|6.9|11.0|85.725|257.145|4
541|WBC COUNT|1200016909|BRONCHOALVEOLAR LAVAGE|1200001995|14810-6|#/cmm|820.1544|5273.6778|0.0|64170.0|4.4|54.0|144.0|440.0|1881.4|149
541|WBC COUNT|1200016909|PANCREATIC FLUID|1200002227|6690-2||103.6667|45.5229|59.0|150.0|63.3|80.5|102.0|126.0|145.2|3
541|WBC COUNT|1200016909|OLECRANON|1200033693|6690-2||6385.0909|16088.7486|200.0|54720.0|228.5|595.5|1274.0|2880.5|29540.0|11
541|WBC COUNT|1200016909|BRONCHIOLE OF RIGHT MIDDLE LOBE|1200088656|6690-2||655.0|295.5706|446.0|864.0|466.9|550.5|655.0|759.5|843.1|2
541|WBC COUNT|1200016909|LEFT INGUINAL REGION|1200290570|||2000.0||2000.0|2000.0|2000.0|2000.0|2000.0|2000.0|2000.0|1
541|WBC COUNT|1200016909|SHOULDER|1200291371|6690-2||28403.3333|24141.4919|610.0|44160.0|4593.0|20525.0|40440.0|42300.0|43788.0|3
541|WBC COUNT|1200016909|ARM, MEDIAL SURFACE|1200293005|||4961.0||4961.0|4961.0|4961.0|4961.0|4961.0|4961.0|4961.0|1
541|WBC COUNT|1200016909|BLOOD|1200001017|6690-2|K/cmm|7.9134|13.901|0.0|20736.0|3.9785|5.7|7.1|8.98|13.69|2703778
541|WBC COUNT|1200016909|SYNOVIAL FLUID|1200001337|814-4|#/cmm|13863.3132|42497.4216|0.0|757100.0|90.0|330.25|1136.0|9808.5|59693.7|2682
541|WBC COUNT|1200016909|PERITONEAL CAVITY|1200002424|6690-2||14726.25|25512.669|53.0|71657.0|74.0|132.5|1719.0|15607.5|57917.05|8
541|WBC COUNT|1200016909|BRONCHIAL WASHING|1200307464|6690-2||3135.0526|9515.8247|1.0|41000.0|15.4|74.0|144.0|351.5|12861.5|19
516|WBC Dc'd 1-21-08             |1200002016|BLOOD|1200001011|6690-2|K/uL|7.9258|6.4078|0.0|699.2|4.0|5.7|7.0|8.9|14.0|902091
580|WBC(BMT)|1000030324|BLOOD|1000000588|6690-2|K/cmm|7.2582|4.5187|0.3|380.6|4.1|5.6|6.8|8.3|11.3|180985
565|WBC(D/C 5/25/17)|1200009685|PARACENTESIS FLUID|1200352217|6690-2||442.2|612.0716|9.4|875.0|52.68|225.8|442.2|658.6|831.72|2
580|WBC(LUF)|1000034173|BLOOD|1000000588|6690-2|K/cmm|7.4939|4.4386|0.6|374.5|4.3|5.8|7.0|8.6|11.6|148829
460|WBC(PRE-2/2/12)|1400004514|PLEURAL FLUID|1400002069|26467-1|#/cmm|4714.4039|18836.0624|10.0|243221.0|97.6|536.5|1294.0|2644.5|15076.2|255
438|WBC*|1000083865|PLASMA|1000000666|||7.8753|3.985|0.4|55.7|4.1|5.9|7.1|9.1|13.6|361
438|WBC*|1000083865|ARTERIAL BLOOD|1000000875|||10.0||10.0|10.0|10.0|10.0|10.0|10.0|10.0|1
438|ZZ-Bc (conj. Bili)|1000082401|PLASMA|1000000666||mg/dL|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9
518| WBC d/c|1400104404|BLOOD|1400001898|6690-2|K/cmm|6.8877|3.8716|1.3|241.4|4.1|5.4|6.4|7.8|10.7|9844
518| WBC d/c|1400104404|SERUM|1400001952|6690-2|K/cmm|10.5||10.5|10.5|10.5|10.5|10.5|10.5|10.5|1
518|ALBUMIN|1400001570|BLOOD|1400001898|||4.35|0.3536|4.1|4.6|4.125|4.225|4.35|4.475|4.575|2
437|ALBUMIN|1000092359|PERITONEAL FLUID|1000000742|1749-1|g/dL|1.5696|0.5464|0.3|2.9|1.1|1.3|1.4|1.9|2.49|23
402|WBC|1400000015|HIP JOINT|1400086591|||283500.0||283500.0|283500.0|283500.0|283500.0|283500.0|283500.0|283500.0|1
402|WBC|1400000015|FOREARM|1400222230|||7830.0||7830.0|7830.0|7830.0|7830.0|7830.0|7830.0|7830.0|1
436|WBC|800000115|KNEE|800282290|6690-2||20172.7667|43435.9639|0.0|240000.0|3.2|500.0|9333.0|18800.0|67344.0|33
436|WBC|800000115|LEFT KNEE|800047749|6690-2||5568.3333|9295.747|17.0|16300.0|54.1|202.5|388.0|8344.0|14708.8|3
436|WBC|800000115|CEREBROSPINAL FLUID|800000816|806-0|#/cmm|10.5513|46.1087|0.0|538.0|0.0|0.0|1.0|2.0|42.3|279
436|WBC|800000115|SYNOVIAL JOINT|800079769|6690-2||10168.25|11535.3713|256.0|21990.0|260.65|279.25|9213.5|19102.5|21412.5|4
436|WBC|800000115|HIP JOINT|800087950|6690-2||5530.0||5530.0|5530.0|5530.0|5530.0|5530.0|5530.0|5530.0|1
436|WBC|800000115|SERUM|800000749|6690-2||221.0||221.0|221.0|221.0|221.0|221.0|221.0|221.0|1
